tenure,Contract,InternetService,PaymentMethod,TotalCharges,MonthlyCharges,PaperlessBilling,StreamingTV,StreamingMovies,Partner,Churn
70,2,2,2,8250.0,115.15,1,2,2,1,0
60,1,1,1,3561.15,59.8,1,2,1,1,0
69,1,0,0,1763.55,26.3,1,0,0,1,0
35,0,2,0,2419.0,70.55,0,1,1,0,0
22,0,0,1,470.2,20.05,1,0,0,0,0
66,2,1,2,5234.95,79.85,0,2,2,1,0
1,0,2,0,70.3,70.3,1,1,1,1,1
1,0,2,2,79.35,79.35,1,2,1,1,1
34,0,2,2,3097.0,90.05,1,1,2,1,0
72,2,0,2,1709.1,24.45,0,0,0,1,0
31,1,1,0,1848.8,59.95,0,2,2,1,0
30,1,0,2,723.3,25.35,0,0,0,0,0
9,0,2,2,809.75,90.8,1,2,2,0,1
20,0,2,0,1470.95,70.45,1,1,1,1,1
19,0,1,2,577.15,34.3,1,1,1,1,0
65,0,2,0,6914.95,105.05,1,2,2,1,0
30,2,0,1,602.9,19.3,0,0,0,1,0
6,1,0,1,124.4,19.15,0,0,0,0,0
2,0,1,0,96.8,51.4,0,2,2,0,0
53,0,1,0,3827.9,71.85,0,1,2,1,0
7,0,2,0,533.05,75.4,1,1,1,1,0
61,1,1,2,2961.4,49.7,1,1,1,1,0
70,1,1,0,3264.45,45.25,1,2,2,0,1
13,0,1,0,995.35,78.75,1,2,2,0,0
35,1,2,2,2815.25,81.6,1,1,1,1,0
2,0,2,2,154.8,70.4,1,1,1,1,0
3,0,2,0,246.3,75.8,1,1,1,0,1
3,0,2,0,257.6,76.1,0,1,1,0,0
62,1,2,2,5757.2,94.0,1,2,2,0,0
72,2,2,2,7517.7,103.95,0,1,2,1,0
63,2,0,2,1234.8,19.95,1,0,0,1,0
20,0,2,2,1389.2,71.3,0,1,1,0,1
35,1,2,2,3836.3,110.8,1,2,2,0,0
21,0,2,0,1474.75,69.1,1,1,1,1,1
62,1,2,0,6001.45,96.1,0,1,2,1,0
15,0,1,1,720.1,48.8,1,1,1,0,0
55,0,1,2,2832.75,50.55,1,1,1,0,0
11,0,1,1,472.25,44.65,1,1,1,0,0
17,0,2,0,1460.65,88.25,0,2,1,1,1
61,1,0,2,1336.35,19.45,0,0,0,0,0
71,2,1,2,6388.65,89.3,0,2,2,1,0
2,0,2,2,153.05,70.0,0,1,1,0,1
35,2,0,1,677.9,19.25,0,0,0,0,0
17,0,2,2,1165.6,70.5,0,1,1,0,0
21,0,2,0,2119.5,97.35,1,2,2,0,1
47,2,0,2,921.55,19.65,0,0,0,1,0
3,0,0,1,72.0,20.85,0,0,0,1,0
3,0,0,1,68.35,19.65,1,0,0,0,0
44,2,0,2,847.25,19.35,1,0,0,1,0
1,0,1,1,44.0,44.0,1,1,1,0,0
44,1,2,0,4295.35,94.4,0,1,2,1,0
5,0,0,2,135.0,25.9,1,0,0,1,1
24,0,1,2,1400.55,55.65,1,1,1,0,1
1,0,2,0,69.65,69.65,1,1,1,0,1
18,0,2,0,1380.4,75.4,1,1,1,0,0
10,0,2,0,1060.2,100.6,1,2,2,0,1
65,2,1,2,4386.2,71.0,0,1,2,1,0
1,0,2,0,86.0,86.0,1,1,2,0,1
53,1,2,2,5785.5,106.95,1,2,2,0,1
3,1,0,1,52.05,21.2,0,0,0,0,0
33,2,1,1,2018.4,61.05,1,1,1,1,0
3,0,1,0,79.45,29.6,1,1,1,0,1
34,1,1,2,2727.3,79.95,1,2,2,0,0
14,2,0,1,263.65,19.7,1,0,0,1,0
13,0,0,1,275.4,20.3,1,0,0,0,0
46,1,1,2,2816.65,59.9,1,2,2,1,1
23,1,0,1,538.5,24.35,0,0,0,1,0
47,2,0,1,948.9,19.75,0,0,0,1,0
17,0,1,1,846.8,50.3,1,1,1,0,0
49,0,2,0,4783.5,95.6,1,2,2,1,1
59,0,1,0,2997.45,50.25,1,2,2,1,0
69,2,1,2,5897.4,85.35,1,2,2,0,0
11,1,1,0,470.6,41.6,1,2,1,0,1
10,0,1,1,524.5,51.65,1,1,1,0,0
12,2,0,2,269.65,24.0,1,0,0,1,0
45,0,2,2,4740.0,100.85,1,2,2,0,1
39,0,1,1,2341.5,59.85,1,2,1,1,0
71,2,0,2,1789.65,25.45,0,0,0,1,0
71,2,0,2,1626.4,23.9,0,0,0,1,0
33,1,0,2,800.3,24.15,0,0,0,1,0
67,0,2,1,5060.85,75.7,1,1,1,0,0
37,0,1,2,1448.8,40.2,0,1,1,1,1
49,0,2,0,4254.85,84.5,0,2,1,1,1
9,0,1,1,466.6,50.85,0,1,1,1,0
52,2,2,2,4627.8,91.6,1,1,1,1,0
70,1,2,0,6838.6,98.9,0,2,2,0,0
1,0,2,0,85.0,85.0,1,1,2,0,0
14,0,2,0,1101.85,78.95,1,1,1,0,1
1,0,1,1,44.3,44.3,1,1,1,0,0
1,0,0,1,20.2,20.2,0,0,0,0,1
52,1,2,1,4297.6,80.2,1,1,1,0,0
6,0,1,1,414.1,60.9,0,2,1,0,0
7,0,1,1,256.6,34.2,0,1,1,1,0
47,0,2,2,3969.35,85.2,1,1,1,0,1
26,1,2,2,2274.1,87.15,1,1,1,0,0
25,0,1,0,1296.8,54.3,0,1,1,1,0
69,2,0,1,1268.85,19.1,1,0,0,0,0
72,2,2,2,8192.6,112.75,1,2,2,0,0
4,0,0,1,59.25,19.95,1,0,0,0,0
59,2,0,1,1147.85,19.5,0,0,0,1,0
67,2,1,2,4361.55,65.55,0,1,2,0,0
26,0,2,0,2006.1,78.8,1,1,2,0,0
27,1,1,1,2078.95,78.2,0,2,2,0,0
72,2,2,2,7609.75,105.25,0,2,2,1,0
6,0,2,0,487.05,89.25,1,1,2,0,0
62,2,0,2,1218.45,20.65,0,0,0,1,0
20,1,1,0,1416.2,68.7,1,2,1,0,0
6,0,1,2,483.3,78.65,0,2,2,0,0
51,2,0,1,1234.6,24.75,0,0,0,0,0
61,2,0,2,1311.6,19.75,0,0,0,1,0
62,0,2,0,5618.3,89.1,1,1,1,1,0
72,2,2,2,6185.15,84.7,1,1,1,0,0
13,0,2,0,1237.85,98.0,1,2,2,1,1
5,0,2,0,498.1,94.45,1,2,2,1,1
3,0,2,0,294.45,105.0,1,2,2,0,1
26,0,2,0,2381.55,93.85,1,1,2,1,1
13,0,1,0,788.35,59.9,1,2,1,0,0
38,2,0,1,756.4,19.95,1,0,0,1,0
8,0,2,0,613.4,84.0,1,1,2,1,1
34,0,2,0,3625.2,108.9,1,2,2,1,0
18,0,1,1,550.35,33.6,0,1,1,0,0
56,1,2,1,4793.8,85.85,1,1,1,1,0
36,0,1,2,1267.2,34.85,1,1,1,0,0
9,0,1,0,442.2,48.75,1,2,2,1,1
1,0,2,0,84.85,84.85,1,2,1,0,1
12,0,1,1,654.85,56.65,0,1,1,0,1
57,0,2,2,5567.45,95.3,1,2,1,1,0
42,1,1,2,3160.55,73.9,0,1,2,0,1
33,2,0,1,740.3,24.5,1,0,0,1,1
70,2,2,2,5706.2,84.6,0,1,1,1,0
68,0,1,0,3085.35,44.95,0,1,2,0,0
1,0,1,0,24.7,24.7,1,1,1,0,0
37,0,2,2,3541.4,100.3,0,2,2,0,0
4,0,0,1,84.2,25.45,1,0,0,0,0
1,0,1,1,50.7,50.7,1,1,1,0,0
20,0,1,2,1165.55,55.0,1,2,1,0,0
72,2,1,2,4855.35,68.4,0,2,1,1,0
31,0,2,0,2806.9,89.9,1,1,2,0,1
18,0,2,0,1422.65,78.55,0,1,2,1,1
11,0,1,2,608.15,55.05,1,2,1,1,0
33,2,0,2,641.35,19.8,0,0,0,1,0
62,1,2,0,4959.15,84.45,0,2,1,0,0
1,0,1,1,35.9,35.9,0,1,1,0,0
16,0,2,2,1321.3,80.75,0,1,1,1,0
22,1,1,1,1663.75,78.65,1,2,2,1,0
49,0,1,2,3024.15,61.75,0,1,1,1,0
36,1,1,2,2188.5,63.7,1,1,2,1,0
42,0,2,0,4138.05,99.45,1,1,2,1,1
4,0,1,2,102.5,25.2,1,1,1,0,1
12,1,1,1,872.65,74.05,0,2,2,0,1
31,0,2,0,2724.25,87.6,0,1,1,0,0
5,0,2,0,413.25,89.15,1,1,2,1,0
66,2,0,2,1374.2,20.0,0,0,0,1,0
15,0,1,2,757.1,55.0,0,1,1,0,1
64,2,2,2,6692.65,104.4,1,2,2,0,0
10,0,0,2,218.5,20.05,1,0,0,1,0
7,0,2,0,608.8,89.75,1,2,1,1,1
29,0,1,0,1004.75,34.3,0,1,1,0,0
57,2,0,2,1125.6,20.65,0,0,0,0,0
46,0,2,1,3847.6,84.25,0,1,1,0,0
53,2,0,2,978.0,19.65,0,0,0,0,0
17,1,1,2,1387.35,79.85,0,2,2,0,0
38,2,0,1,746.05,20.2,1,0,0,1,0
15,1,0,1,304.6,19.8,0,0,0,0,0
22,0,1,0,1098.85,50.35,1,2,2,0,0
14,0,2,0,1139.2,85.15,1,1,2,1,1
57,1,1,2,4368.95,74.6,0,2,1,1,0
11,0,2,2,827.7,79.15,1,1,2,0,0
1,2,0,1,20.35,20.35,0,0,0,1,0
12,2,0,2,262.05,21.05,0,0,0,1,0
3,0,2,0,279.55,94.6,1,2,2,1,1
36,0,2,0,3512.5,94.7,1,2,2,0,0
16,0,2,0,1483.25,94.25,1,2,2,0,1
65,1,1,2,4653.85,72.45,0,1,2,1,1
2,0,2,0,151.75,74.95,0,1,1,0,0
42,0,2,0,4400.75,105.2,1,2,2,0,1
72,2,2,2,8033.1,111.95,0,2,2,1,0
62,2,0,2,1253.65,19.85,0,0,0,0,0
6,0,2,0,552.65,89.75,1,2,1,0,0
48,2,0,1,1036.0,20.05,1,0,0,1,0
35,2,2,0,4025.5,108.95,1,2,2,0,0
52,1,0,2,928.4,19.65,0,0,0,0,0
1,0,1,1,24.9,24.9,1,1,1,0,0
6,0,2,0,460.25,82.85,1,2,1,1,1
71,2,1,2,6506.15,93.2,0,2,2,1,0
67,1,2,2,5598.3,84.8,0,1,1,1,0
60,1,1,0,4374.55,71.75,1,1,2,0,0
23,0,1,2,678.75,30.35,1,1,1,1,0
39,1,1,2,2191.7,54.85,0,2,2,0,0
15,1,0,1,239.75,19.5,1,0,0,1,0
53,0,2,0,5485.5,103.85,1,2,2,1,1
24,2,0,1,609.05,24.2,0,0,0,1,0
37,0,0,0,683.75,19.35,0,0,0,1,0
5,0,2,0,404.2,83.6,1,1,2,1,1
50,1,2,0,5189.75,100.65,1,2,2,1,0
54,1,2,2,5060.9,94.1,1,2,2,0,0
3,0,2,0,233.65,74.55,1,1,1,0,0
68,1,2,0,7176.55,108.45,0,2,2,0,1
5,0,1,0,291.45,56.15,0,1,1,0,0
33,2,0,1,689.75,20.35,0,0,0,0,0
41,1,1,0,3263.9,80.55,1,2,2,0,0
34,1,1,1,1993.2,61.25,0,2,2,1,0
13,0,0,1,254.5,20.45,1,0,0,1,0
20,0,0,2,347.65,18.9,1,0,0,0,0
51,2,0,2,967.9,19.6,0,0,0,0,0
3,0,2,2,242.95,91.5,1,1,2,1,1
41,0,1,2,1841.9,45.2,0,1,1,0,0
13,0,0,2,232.1,19.45,0,0,0,0,0
35,2,0,2,809.25,25.45,0,0,0,1,0
12,0,2,2,866.45,80.85,0,1,1,1,1
4,0,2,1,360.55,94.9,1,1,2,0,0
43,0,1,2,2076.2,49.05,1,2,2,0,1
12,0,1,1,355.9,29.3,1,1,1,1,0
68,0,2,0,7299.65,105.3,1,2,2,1,1
25,0,2,0,2291.2,88.95,1,2,1,0,1
7,1,0,1,129.15,20.25,0,0,0,0,0
66,1,2,0,7491.75,110.85,1,2,2,1,1
53,1,2,0,5835.5,110.5,0,2,2,1,0
63,0,2,2,7031.45,109.4,1,2,2,0,0
70,2,2,2,7723.9,114.2,1,2,2,1,1
27,0,1,2,1032.0,36.5,0,1,2,1,1
1,0,2,1,70.75,70.75,0,1,1,0,1
5,0,0,1,109.6,19.95,0,0,0,0,0
37,1,0,1,727.8,19.6,0,0,0,1,0
3,0,1,1,130.75,40.15,1,2,1,0,1
12,0,2,0,893.0,76.6,1,1,1,0,0
38,1,0,2,763.1,19.6,0,0,0,1,0
9,0,2,2,781.4,85.3,1,1,2,0,0
13,0,1,0,902.25,65.85,1,1,2,1,0
29,0,2,0,2653.65,94.45,1,2,2,1,1
47,2,0,2,1016.7,20.05,0,0,0,1,0
61,0,2,2,5943.65,99.4,0,2,1,1,0
16,0,0,1,275.7,20.0,0,0,0,0,0
41,2,1,0,3126.45,78.45,0,2,2,1,0
43,2,0,0,1070.15,25.1,1,0,0,0,0
36,0,2,2,3457.9,97.35,1,2,1,1,1
6,0,1,0,340.4,55.0,1,1,2,0,0
58,1,1,2,4299.2,71.1,1,1,1,0,0
19,0,1,2,1093.2,61.55,1,2,1,0,0
11,0,1,2,521.9,45.9,1,1,1,1,0
39,1,1,2,1630.4,40.3,1,1,1,0,0
8,0,2,0,713.6,87.1,1,2,1,0,0
26,0,1,1,1265.65,49.5,1,1,1,0,0
53,0,2,2,4003.85,73.8,1,1,1,0,0
70,2,0,1,1401.4,19.2,1,0,0,1,0
1,0,1,1,45.3,45.3,1,2,2,0,1
59,2,0,1,1510.5,25.0,0,0,0,0,0
2,0,2,0,178.1,94.95,0,2,2,0,1
7,1,1,1,264.8,35.3,0,1,1,0,0
12,0,1,0,480.6,44.55,1,1,1,0,1
59,1,1,2,4541.9,76.75,0,2,2,1,0
61,2,1,2,4976.15,81.0,1,2,2,1,0
72,2,2,2,7542.25,105.55,1,2,2,1,0
13,0,0,1,251.25,18.8,0,0,0,1,0
64,1,0,1,1595.5,24.9,0,0,0,1,0
1,0,1,0,23.45,23.45,1,1,1,1,1
10,1,1,1,685.55,64.9,0,1,2,0,0
65,1,1,2,3874.1,61.35,0,1,1,1,0
62,2,2,1,6891.4,113.95,0,2,2,1,0
55,1,1,0,4916.95,90.15,1,2,2,1,0
25,0,1,0,1373.0,54.1,0,1,1,1,0
1,0,1,1,29.7,29.7,0,1,1,0,1
1,0,1,2,49.8,49.8,1,1,1,0,0
59,0,2,0,6039.9,101.1,0,2,2,1,1
64,2,0,2,1548.65,24.4,1,0,0,1,0
36,0,2,2,3440.25,95.0,1,2,2,1,0
3,0,1,1,151.3,50.65,1,1,1,0,1
61,2,1,1,4226.7,69.9,1,1,2,1,0
26,1,1,2,1023.75,39.95,1,2,1,0,0
1,0,1,0,55.4,55.4,1,1,2,0,1
1,0,2,0,90.6,90.6,1,2,1,1,1
68,2,2,2,7074.4,103.25,1,2,2,1,0
2,0,2,1,156.35,86.85,1,2,1,1,1
72,2,2,2,6849.75,94.25,1,1,1,1,0
71,2,1,0,3263.6,47.05,1,1,2,1,0
57,2,0,2,1252.85,20.55,0,0,0,0,0
4,0,0,1,67.55,19.65,1,0,0,0,0
1,0,2,0,70.2,70.2,1,1,1,0,0
72,2,1,2,5750.0,81.0,0,1,2,1,0
21,1,1,2,1549.75,75.9,1,2,2,1,0
71,2,0,2,1810.55,24.7,0,0,0,1,0
29,0,2,2,2952.85,99.05,1,2,2,1,1
69,2,2,2,7467.55,110.25,0,2,2,0,0
64,2,1,2,5484.4,85.0,1,2,2,1,0
16,0,0,2,294.9,19.75,0,0,0,0,0
4,1,0,0,97.5,23.9,0,0,0,0,0
52,1,2,2,5916.45,111.25,1,2,2,0,1
2,0,1,1,113.35,55.1,1,1,1,0,1
1,0,0,1,19.95,19.95,0,0,0,0,0
18,0,1,1,476.8,25.15,0,1,1,0,0
2,0,1,1,101.65,54.15,0,1,1,0,0
19,0,1,1,1130.85,59.8,1,1,2,1,0
40,0,2,2,3532.25,83.85,0,1,2,0,0
66,1,2,0,6891.45,104.9,1,2,2,1,0
21,0,2,1,1570.7,75.3,0,1,1,0,0
8,0,1,0,520.95,66.65,1,2,1,0,0
72,2,2,2,7854.9,109.5,1,2,2,1,0
48,1,1,2,3581.4,73.85,1,2,1,0,0
69,2,0,2,1447.9,19.3,1,0,0,0,0
72,2,2,0,8547.15,118.2,1,2,2,0,0
14,1,1,2,727.85,51.45,0,1,1,0,0
6,0,1,0,357.6,59.45,0,2,1,0,0
8,2,0,2,159.35,19.5,0,0,0,1,0
17,1,0,1,280.85,19.55,0,0,0,0,0
65,1,2,0,6069.25,93.55,0,1,2,0,0
57,1,1,1,3274.35,59.3,1,1,1,1,0
13,0,2,2,1359.0,102.25,1,2,2,1,1
19,0,2,2,1777.9,95.9,1,2,2,0,1
56,1,2,2,6109.65,109.8,0,2,2,1,0
14,0,2,0,1122.4,78.1,1,1,2,1,0
52,0,1,0,2020.9,39.9,1,1,2,1,0
58,2,1,2,3795.45,64.9,1,1,1,0,0
47,0,2,0,4504.55,95.05,1,2,1,0,1
67,0,1,2,3579.15,53.4,1,2,2,0,0
2,0,1,2,49.7,24.9,1,1,1,0,0
6,0,1,2,276.5,44.7,0,1,1,0,0
71,2,2,2,8175.9,114.0,1,2,2,1,0
46,2,0,2,890.35,20.25,0,0,0,1,0
5,0,1,2,259.8,53.85,0,1,1,0,1
67,0,2,2,5588.8,83.85,0,1,1,1,0
3,0,0,2,50.6,20.2,0,0,0,0,0
3,0,0,1,58.0,19.95,0,0,0,0,0
52,0,2,0,5568.35,104.2,1,2,2,1,1
42,0,1,0,2203.65,50.25,1,1,1,1,1
50,1,0,1,938.95,20.35,1,0,0,1,0
23,0,2,0,2024.1,90.0,1,1,2,1,0
67,2,1,2,3623.95,54.2,0,2,1,1,0
25,0,2,0,2369.05,99.5,1,2,2,0,1
39,1,2,1,3877.95,99.1,0,2,2,1,0
69,2,1,1,4577.9,66.9,1,1,1,0,0
1,1,1,1,25.85,25.85,0,1,1,0,0
32,0,2,0,2871.5,91.05,0,2,2,0,0
9,0,2,0,672.55,71.0,0,1,1,0,1
16,0,2,2,1573.7,93.2,1,1,2,0,1
60,2,0,2,1270.55,20.95,1,0,0,1,0
72,2,2,2,7711.45,109.2,1,2,2,1,0
5,0,0,1,126.05,19.35,0,0,0,1,1
26,0,2,2,2193.65,85.8,1,2,1,0,0
3,0,0,1,64.55,19.85,0,0,0,0,1
2,0,0,0,31.2,19.65,1,0,0,0,0
2,1,0,2,38.25,20.5,0,0,0,0,0
36,1,1,2,3348.1,89.65,1,2,2,0,0
7,0,2,1,533.6,74.35,0,1,1,0,0
60,2,1,2,2907.55,49.45,1,2,2,1,0
19,0,2,0,1620.8,89.1,1,1,2,1,0
45,2,1,2,3480.35,75.15,0,1,2,1,0
4,0,2,0,293.85,70.65,1,1,1,0,0
31,0,2,0,3243.45,104.2,1,2,2,1,1
47,0,2,0,4137.2,90.05,0,1,2,1,0
1,0,2,0,79.25,79.25,1,1,2,0,1
1,0,1,2,44.9,44.9,1,1,1,0,1
1,0,0,2,19.4,19.4,0,0,0,0,0
59,0,2,2,5348.65,88.75,1,1,2,1,0
10,0,2,0,659.65,70.1,1,1,1,1,1
35,0,2,2,3180.5,91.0,0,1,2,0,0
4,0,1,0,118.5,29.65,1,1,1,0,1
32,1,2,0,3023.85,90.8,1,1,2,1,0
43,0,2,0,3365.85,77.85,1,1,1,0,1
4,0,1,0,195.3,54.3,0,1,2,0,1
54,2,0,1,1031.1,18.95,1,0,0,1,0
11,0,2,2,997.65,95.15,1,2,2,0,1
66,2,2,2,6471.85,102.4,1,2,2,0,0
61,1,2,0,6241.35,99.9,1,2,2,1,0
72,2,1,2,6501.35,88.7,0,2,2,1,0
44,1,1,0,2317.1,54.3,1,2,2,1,0
41,0,1,2,2237.55,55.7,1,1,1,0,0
50,1,2,0,5231.3,103.95,1,2,2,1,0
47,1,2,2,5275.8,110.85,1,2,2,1,1
8,2,0,1,165.5,20.15,0,0,0,1,0
18,0,0,1,358.5,20.05,0,0,0,0,0
72,2,1,2,6614.9,91.95,1,2,2,1,0
1,0,2,0,80.5,80.5,0,1,2,0,1
42,0,1,0,2421.75,55.65,0,1,1,0,0
18,0,2,0,1294.6,74.7,1,1,1,0,0
13,1,2,2,1299.1,104.15,1,2,2,0,0
68,1,2,2,5733.4,83.65,1,1,1,1,0
4,0,2,2,305.55,72.2,1,1,1,0,1
69,2,2,2,7430.75,110.05,1,2,2,0,0
17,0,1,1,900.5,51.5,0,1,1,0,1
25,2,0,2,630.6,25.5,0,0,0,1,0
43,0,2,1,3856.75,89.55,1,2,2,0,1
59,2,0,2,1222.65,19.5,0,0,0,1,0
5,0,2,0,374.8,80.7,0,1,1,0,0
21,1,1,1,1625.0,77.5,0,2,1,1,1
69,1,2,2,7234.8,105.1,1,2,1,1,0
13,0,1,2,331.85,25.15,1,1,1,0,0
42,0,2,2,3959.35,95.25,1,2,1,1,1
52,0,2,2,5088.4,95.65,1,1,2,1,0
46,0,2,0,3969.4,85.0,0,1,2,0,1
61,2,1,2,4860.85,80.8,1,1,2,1,0
29,1,1,1,788.05,24.85,1,1,1,0,0
25,1,1,2,1266.35,54.75,1,1,1,0,0
5,0,2,0,470.95,85.75,1,2,1,1,1
15,1,1,0,688.2,50.75,0,2,2,0,0
19,2,0,1,387.7,20.15,0,0,0,1,0
44,2,0,1,845.25,20.05,0,0,0,0,0
6,0,2,0,560.6,98.25,1,2,2,0,1
58,2,1,2,4230.25,71.6,0,1,1,1,0
62,1,2,2,4983.05,81.45,1,1,1,1,0
70,1,1,2,4113.15,58.4,1,2,2,1,0
1,0,1,1,25.7,25.7,1,1,1,0,1
10,2,1,2,521.0,53.7,0,1,2,1,0
26,1,0,2,471.85,19.6,1,0,0,0,0
66,0,2,2,5976.9,89.4,0,1,2,0,0
7,0,2,0,506.9,69.0,1,1,1,1,1
51,1,2,2,4299.75,84.2,0,1,1,1,0
72,2,2,2,7548.6,106.1,1,2,1,1,0
65,2,0,1,1654.75,25.75,0,0,0,0,0
2,0,1,2,80.35,46.05,0,1,1,0,1
70,1,1,2,4551.5,64.95,0,1,1,0,0
72,2,1,2,6227.5,85.45,1,2,2,1,0
1,0,0,1,20.05,20.05,0,0,0,1,0
1,0,2,1,76.4,76.4,1,1,1,1,1
5,0,2,0,514.0,100.5,1,2,2,0,1
3,0,0,1,57.5,20.7,0,0,0,0,0
58,2,0,2,1474.35,25.3,1,0,0,0,0
22,0,1,1,880.2,40.05,0,1,2,1,1
33,0,2,2,3270.25,100.6,1,2,2,1,0
1,0,2,0,69.95,69.95,0,1,1,0,1
54,0,2,2,3919.15,74.0,0,1,1,1,0
72,2,2,0,7285.7,99.4,1,2,2,1,0
1,0,2,0,93.3,93.3,1,2,2,0,1
3,0,1,0,169.05,49.15,1,1,1,0,1
72,2,2,2,7658.3,107.45,0,1,2,1,0
72,2,1,2,5959.3,83.6,1,2,2,1,0
54,0,2,2,5295.7,99.05,1,2,2,1,0
59,1,1,0,4693.2,80.1,1,2,2,1,0
54,2,1,2,3512.9,65.3,1,2,1,0,0
60,2,2,0,5231.2,89.55,1,2,1,0,0
60,2,1,2,3603.45,60.8,0,2,2,1,0
3,0,2,0,217.45,74.5,0,1,1,0,0
69,2,2,2,6875.35,99.15,0,2,2,1,0
1,0,0,0,19.25,19.25,0,0,0,1,0
50,0,1,2,2021.35,39.45,1,2,1,1,0
56,0,1,2,2564.95,44.85,1,2,2,0,0
60,2,2,0,5611.75,97.2,1,2,2,1,0
69,1,2,1,7610.1,110.55,1,2,2,1,0
1,0,1,1,35.05,35.05,0,1,2,0,1
1,0,2,0,73.0,73.0,1,1,1,0,1
3,0,0,1,45.75,19.9,1,0,0,1,0
60,2,1,2,4543.95,76.95,0,2,2,1,0
13,2,1,1,450.4,35.4,0,1,1,0,0
62,2,0,2,1297.35,20.45,0,0,0,1,0
45,1,2,2,4442.75,96.75,0,1,2,0,0
25,1,1,0,1423.15,54.2,0,2,2,0,0
44,2,2,2,4378.35,100.1,0,2,2,0,0
2,0,1,1,74.2,45.25,1,1,1,0,0
33,0,2,2,2716.3,83.85,1,1,1,0,1
1,0,2,0,70.1,70.1,1,1,1,0,1
22,1,0,2,450.65,20.85,0,0,0,0,0
35,0,1,1,1175.85,33.45,1,1,1,0,0
29,2,0,1,558.8,20.2,0,0,0,1,0
27,1,2,0,2220.1,85.9,1,1,1,1,0
54,1,1,0,3283.05,61.0,1,1,1,0,0
2,0,2,0,142.35,70.65,1,1,1,0,1
57,1,2,0,4939.25,86.9,1,2,1,0,0
62,2,1,2,4237.5,69.4,0,1,1,0,0
15,1,0,2,335.95,20.35,0,0,0,1,0
2,0,0,1,33.2,20.35,0,0,0,0,1
70,2,2,2,7188.5,104.3,1,2,2,1,0
21,0,1,0,926.25,44.95,1,1,1,1,0
23,1,1,0,1119.35,49.45,1,1,1,0,0
6,1,0,1,116.6,20.6,0,0,0,0,0
4,2,0,2,68.8,19.55,0,0,0,1,0
3,0,2,2,287.4,99.0,1,2,2,0,1
23,0,2,0,2341.55,93.5,1,2,2,0,0
26,1,1,2,1362.85,54.55,0,2,2,0,0
8,0,0,1,163.6,20.05,0,0,0,0,0
26,0,2,0,2254.2,83.95,1,1,2,0,1
2,0,2,0,145.15,79.45,1,1,1,0,0
67,2,2,2,7752.3,116.2,0,2,2,0,1
71,2,2,2,6585.35,93.7,1,2,2,1,1
59,1,1,2,4786.1,79.85,0,1,2,0,0
39,1,2,0,3835.55,100.0,0,2,2,1,0
21,2,0,1,397.0,19.6,0,0,0,0,0
1,0,0,1,19.7,19.7,0,0,0,0,1
48,2,0,2,1027.25,20.2,0,0,0,1,0
31,1,1,2,1580.1,50.4,1,1,2,1,0
64,1,2,0,7222.75,113.35,0,2,2,1,0
46,0,2,2,3769.7,80.0,1,1,1,1,0
52,2,1,2,4233.95,80.95,1,2,2,0,0
67,2,0,1,1680.25,24.9,1,0,0,1,0
67,0,1,0,3725.5,54.9,0,1,1,0,0
5,0,2,0,413.65,75.55,0,1,1,0,1
71,2,2,0,7707.7,109.25,0,2,2,1,0
9,0,2,2,714.15,77.65,1,2,1,0,1
26,0,2,0,2497.2,95.0,1,1,2,0,1
71,1,2,2,8309.55,116.3,1,2,2,0,0
32,0,0,2,601.55,19.9,0,0,0,0,0
2,0,2,0,139.25,70.35,0,1,1,0,0
71,2,0,2,1888.25,25.6,0,0,0,1,0
60,1,1,0,2773.9,44.45,1,1,2,0,0
55,1,2,0,5409.75,100.15,1,2,2,0,0
54,1,2,2,5643.4,105.4,1,2,2,0,1
2,0,2,0,197.7,95.85,1,2,2,0,1
6,0,2,1,401.3,73.85,1,1,1,0,0
48,2,1,2,3238.4,70.1,1,1,2,1,0
63,2,0,1,1573.05,25.25,0,0,0,1,0
1,0,2,0,79.15,79.15,1,1,1,0,1
12,0,0,2,235.8,21.05,0,0,0,0,0
54,0,1,2,1364.75,24.95,1,1,1,1,0
30,1,1,0,1985.15,64.5,1,2,1,1,0
30,0,0,2,655.85,19.65,0,0,0,1,1
4,0,2,0,303.15,79.0,1,2,1,0,1
40,1,2,2,4335.2,105.95,1,2,2,0,0
9,0,2,0,647.5,75.85,1,1,1,1,0
17,0,2,0,1574.45,91.85,0,2,1,1,1
62,2,1,2,2748.7,43.6,1,1,2,0,0
28,1,2,2,2483.65,91.25,1,2,1,0,0
70,2,1,2,6367.2,89.75,0,2,2,0,0
46,2,2,2,4904.2,104.4,1,2,2,0,0
23,0,2,1,2044.95,90.15,0,1,2,1,0
47,1,1,0,1794.8,40.3,0,1,1,1,0
68,2,2,2,7173.15,105.25,1,2,2,1,0
60,1,2,0,6441.4,106.0,1,2,2,0,1
67,2,2,0,7039.05,104.0,1,2,2,0,0
14,0,1,0,921.4,69.65,1,2,2,0,0
57,0,2,0,4018.35,74.3,1,1,1,1,0
55,1,2,1,5448.6,100.9,0,2,2,1,0
1,0,0,1,20.25,20.25,1,0,0,0,0
1,0,1,1,49.9,49.9,1,1,1,0,1
23,0,2,2,2085.45,96.9,1,2,1,0,0
13,0,2,0,1358.85,100.35,1,2,2,0,1
47,0,2,0,5135.15,104.1,1,2,2,1,0
